"id","text","createTime","authorMeta.id","authorMeta.secUid","authorMeta.name","authorMeta.nickName","authorMeta.verified","authorMeta.signature","authorMeta.avatar","musicMeta.musicId","musicMeta.musicName","musicMeta.musicAuthor","musicMeta.musicOriginal","musicMeta.playUrl","musicMeta.coverThumb","musicMeta.coverMedium","musicMeta.coverLarge","covers.default","covers.origin","covers.dynamic","webVideoUrl","videoUrl","videoUrlNoWaterMark","videoMeta.height","videoMeta.width","videoMeta.duration","diggCount","shareCount","playCount","commentCount","downloaded","mentions","hashtags"
"6862394177104252166","Normal People VS Flexible People @brentrivera @lexibrookerivera @gabbydouglas",1597775658,"66175309191921664","MS4wLjABAAAAorp-3LMUWWuDDnos0fg3AoZhJ12YBAFNlWuWzhB8I8Zv1dqOaux7sio6xrmsbP_d","juanpazurita","Juanpa Zurita ",true,"Si leíste esto, comenta un taco 🌮 en mi IG","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_1080x1080.jpeg","6862394193516530437","sonido original","juanpazurita",true,"https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/6862394154291317509.mp3","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_100x100.jpeg","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_720x720.jpeg","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_1080x1080.jpeg","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/87135097db5549bbb4e6f6c9cc873d35_1597775659?x-expires=1597960800&x-signature=duJrfEP3mrP%2ByXRjwMLOHljqyTI%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/2a43450649f1463a83e547e12ba2dbdf_1597775659?x-expires=1597960800&x-signature=tfkLRTMNKH7LBRGOjp54b5UuLzQ%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/b51a0c9a2e3841a8aae9c3b3d75bc481_1597775660?x-expires=1597960800&x-signature=FfaW7P%2FM3HloEn3WGwisCKMgHug%3D","https://www.tiktok.com/@juanpazurita/video/6862394177104252166","https://v16m.tiktokcdn.com/9981fcd0badeb5e52faad9b01bb58de2/5f3ef8e0/video/tos/useast2a/tos-useast2a-ve-0068c004/11bba15e3ef84008b5c402fc563d8ba0/?a=1233&br=3226&bt=1613&cr=0&cs=0&dr=0&ds=3&er=&l=202008182227440101890730174B5914E0&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=anZweTQzazw0djMzOTczM0ApPDllNDllZDw6N2ZpZDc0NWduYHAwcy9lcnJfLS1fMTZzcy42MWM0XjMxMy8xXy5eYmM6Yw%3D%3D&vl=&vr=","",1024,576,15,81600,59,366400,250,false,"[""@brentrivera"",""@lexibrookerivera"",""@gabbydouglas""]","[]"
"6862032571887340806","Tiktok in 2080 👴 @adamw @spence @twan @iameich",1597691464,"66175309191921664","MS4wLjABAAAAorp-3LMUWWuDDnos0fg3AoZhJ12YBAFNlWuWzhB8I8Zv1dqOaux7sio6xrmsbP_d","juanpazurita","Juanpa Zurita ",true,"Si leíste esto, comenta un taco 🌮 en mi IG","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_1080x1080.jpeg","6701160933001071362","Золото ( Rakurs & Ramirez Remix)","Kartashow/Мари Краймбрери",false,"https://sf-tk-sg.ibytedtos.com/obj/tiktok-obj/2c454308ab19e18f695779f9fab897af.mp3","https://p16.tiktokcdn.com/aweme/100x100/tiktok-obj/image/8d4e6f86deef6ca449e72c5086ab9f4f.jpeg.jpeg","https://p16.tiktokcdn.com/aweme/200x200/tiktok-obj/image/8d4e6f86deef6ca449e72c5086ab9f4f.jpeg.jpeg","https://p16.tiktokcdn.com/aweme/720x720/tiktok-obj/image/8d4e6f86deef6ca449e72c5086ab9f4f.jpeg.jpeg","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/02d43b76a3ae4a858b578ae2dc8b94df?x-expires=1597960800&x-signature=qlMwPcJbmDeWK9IPa9ogVwdGUsg%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/5c42b26c5bd94b9097e7a3b07c3a8c7a_1597691467?x-expires=1597960800&x-signature=tVchRdfUsZCQ%2Be7CTQMoGAMhtQc%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/941319b101af47d6af639445bc35d641_1597691466?x-expires=1597960800&x-signature=BeNbJBammtCOA7rCXkFiaFH%2BKDs%3D","https://www.tiktok.com/@juanpazurita/video/6862032571887340806","https://v16m.tiktokcdn.com/780ae4d6111c9d41d7a959ba841aa3d3/5f3ef8e0/video/tos/useast2a/tos-useast2a-pve-0068/a488fc35bf434e1c9974fc233c8243ae/?a=1233&br=3720&bt=1860&cr=0&cs=0&dr=0&ds=3&er=&l=202008182227440101890730174B5914E0&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=amxmdzlzbGpndjMzOjczM0ApOzU2ZztpNDw3Nzk3Zjk8ZmcvLTYwaWZlYHFfLS1gMTZzc2JeNS4tXzUvYzNfXy40X2M6Yw%3D%3D&vl=&vr=","",960,540,11,397500,557,1900000,932,false,"[""@adamw"",""@spence"",""@twan"",""@iameich""]","[]"
"6860922679332048134","When you see your best friend @brentrivera 😂😱",1597433048,"66175309191921664","MS4wLjABAAAAorp-3LMUWWuDDnos0fg3AoZhJ12YBAFNlWuWzhB8I8Zv1dqOaux7sio6xrmsbP_d","juanpazurita","Juanpa Zurita ",true,"Si leíste esto, comenta un taco 🌮 en mi IG","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_1080x1080.jpeg","6832636071528909573","hahahahahaha","kalyansunuwar",true,"https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/f96f554914a34766d56318b8787d024d.mp3","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1645688898231302~c5_100x100.jpeg","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1645688898231302~c5_720x720.jpeg","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1645688898231302~c5_1080x1080.jpeg","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/25f69e1061d3442f9075697752d8e854_1597433050?x-expires=1597960800&x-signature=lLtJPFODcTscG4vO7fy02ScGYi0%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/c6c2bcb57d074353ae1522b30a8836e0_1597433050?x-expires=1597960800&x-signature=KXU%2BCkK8JK7FtbWry6jXzjNbf5M%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/ee9d3ffa2626445d831fb15c3da006da_1597433050?x-expires=1597960800&x-signature=L8HhH%2FFu8pD%2BN2mTR%2Fv9uiX0vbQ%3D","https://www.tiktok.com/@juanpazurita/video/6860922679332048134","https://v16m.tiktokcdn.com/45579a7a3713dc1804df4e9534811ba5/5f3ef8e0/video/tos/useast2a/tos-useast2a-pve-0068/c78b100eee5141d7abd8b43c380ee855/?a=1233&br=3524&bt=1762&cr=0&cs=0&dr=0&ds=3&er=&l=202008182227440101890730174B5914E0&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=Mzx4OjR2bG5odjMzNDczM0ApNTxoNTM1NmUzNzNoZzQ7OmctbzQybzAtNm9fLS02MTZzc181Ll5hNjVeMmNeLTIwXi86Yw%3D%3D&vl=&vr=","",960,540,14,1700000,9886,14000000,4983,false,"[""@brentrivera""]","[]"
"6860635028850773253","I LOST! Go watch @hannahstocking page for the next fight 😂 | 🎥 @iameich",1597366075,"66175309191921664","MS4wLjABAAAAorp-3LMUWWuDDnos0fg3AoZhJ12YBAFNlWuWzhB8I8Zv1dqOaux7sio6xrmsbP_d","juanpazurita","Juanpa Zurita ",true,"Si leíste esto, comenta un taco 🌮 en mi IG","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_1080x1080.jpeg","6860635035779877638","sonido original","juanpazurita",true,"https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/6860634999138290437.mp3","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_100x100.jpeg","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_720x720.jpeg","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_1080x1080.jpeg","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/1f2e37f3a1484810bf5d11cc067f86e8_1597366077?x-expires=1597960800&x-signature=PNwoia0OxhAzk4fJq07VvRKFVng%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/3ee6eda0e4dd4279bef06fd5cf43675b_1597366077?x-expires=1597960800&x-signature=4M3d5OD1vWxgZbtcDM%2F40jXCFgY%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/041fd2d09ec04527b44ec42369cfb796_1597366077?x-expires=1597960800&x-signature=0hoM%2FhznuKabphLEsioJAAcZHIo%3D","https://www.tiktok.com/@juanpazurita/video/6860635028850773253","https://v16m.tiktokcdn.com/507e3f37662b5f09021844d23f5c336a/5f3ef8e0/video/tos/useast2a/tos-useast2a-ve-0068c004/9ff7ace1fd5f4e73afa7d328ae78eac1/?a=1233&br=2340&bt=1170&cr=0&cs=0&dr=0&ds=3&er=&l=202008182227440101890730174B5914E0&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=ajp3aWs4aGZ3djMzMzczM0ApZDM5OTw1Nzs0NzRoNjw3OWcyNmQyYmVlcm5fLS1gMTZzc2JhYy8vXzNgNDJfLjY0LTQ6Yw%3D%3D&vl=&vr=","",960,540,26,325000,419,1200000,635,false,"[""@hannahstocking"",""@iameich""]","[]"
"6860206464586370309","Esto pasó con mi prueba de COVID 😰🧪",1597266292,"66175309191921664","MS4wLjABAAAAorp-3LMUWWuDDnos0fg3AoZhJ12YBAFNlWuWzhB8I8Zv1dqOaux7sio6xrmsbP_d","juanpazurita","Juanpa Zurita ",true,"Si leíste esto, comenta un taco 🌮 en mi IG","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_1080x1080.jpeg","6860206484895124229","sonido original","juanpazurita",true,"https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/6860206451919424262.mp3","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_100x100.jpeg","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_720x720.jpeg","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_1080x1080.jpeg","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/3b6d0ec36a6049c4b4652447eef391d0_1597266294?x-expires=1597960800&x-signature=z%2FdGjRXjY4vtLL7n7GH3QpAGBRw%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/f8370209db754951a1db150be80c9e7a_1597266293?x-expires=1597960800&x-signature=HA6aUMh0K87X%2F6XdLj%2FSPcEMOFg%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/11613b2316a247c3ab4289460e595eac_1597266293?x-expires=1597960800&x-signature=y71y4gjU1UYDGAkts%2BKeuWZO2X4%3D","https://www.tiktok.com/@juanpazurita/video/6860206464586370309","https://v16m.tiktokcdn.com/a29817188f27c390e6f6200c4c5a6d8d/5f3ef8e0/video/tos/useast2a/tos-useast2a-pve-0068/99ce4158d5af4b168858d8ab8dad621f/?a=1233&br=1618&bt=809&cr=0&cs=0&dr=0&ds=3&er=&l=202008182227440101890730174B5914E0&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=amc2dHU1O3Y4djMzaDczM0ApZjpnaTU5ZWU7N2Y0NzY3O2cwLzYxc25hZW5fLS1jMTZzc2JhX2IwYmE2Yy5iX2E0Yi46Yw%3D%3D&vl=&vr=","",960,540,59,294100,125,1100000,679,false,"[]","[]"
"6859505629648768262","Clases de español con @hannahstocking",1597103116,"66175309191921664","MS4wLjABAAAAorp-3LMUWWuDDnos0fg3AoZhJ12YBAFNlWuWzhB8I8Zv1dqOaux7sio6xrmsbP_d","juanpazurita","Juanpa Zurita ",true,"Si leíste esto, comenta un taco 🌮 en mi IG","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_1080x1080.jpeg","6859505606181669638","sonido original","juanpazurita",true,"https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/6859505593502141189.mp3","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_100x100.jpeg","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_720x720.jpeg","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_1080x1080.jpeg","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/dee9e8487cd14517b02a02756d6162cf_1597103119?x-expires=1597960800&x-signature=NBJnupQ3V4EjtrYg1GZWJCY9cHw%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/62fa298aa2f34132958b994a89f553b1_1597103118?x-expires=1597960800&x-signature=v9jEhFumNxJb%2Fluf1fA469osI%2BU%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/b8cda6ff7caf43cfb4e1d6069b43b501_1597103119?x-expires=1597960800&x-signature=xU2EASS6Z3h9KpY95YfmpuWEFhU%3D","https://www.tiktok.com/@juanpazurita/video/6859505629648768262","https://v16m.tiktokcdn.com/16051091f496d9c2e0f8798a1b22a313/5f3ef8e0/video/tos/useast2a/tos-useast2a-ve-0068c003/df7acf02fb174dd49cc2b9f962ca0890/?a=1233&br=3182&bt=1591&cr=0&cs=0&dr=0&ds=3&er=&l=202008182227440101890730174B5914E0&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M2xwbmdyNm13djMzZTczM0ApNTo6ZTwzZWQ2NzdoaGU4ZWdiL2tpYjMta2xfLS1iMTZzczBfMGAxYi5jMzIzMTJeNmE6Yw%3D%3D&vl=&vr=","",960,540,10,527800,1135,1900000,2550,false,"[""@hannahstocking""]","[]"
"6859148960855051525","Mejor que la Rosa de Guadalupe. 😂 @hannahstocking",1597020074,"66175309191921664","MS4wLjABAAAAorp-3LMUWWuDDnos0fg3AoZhJ12YBAFNlWuWzhB8I8Zv1dqOaux7sio6xrmsbP_d","juanpazurita","Juanpa Zurita ",true,"Si leíste esto, comenta un taco 🌮 en mi IG","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_1080x1080.jpeg","6853642785296321285","sonido original","cipro.show",true,"https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/6853642662508120837.mp3","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/4c50cb9b9e7df9cf59bb9169ab16b130~c5_100x100.jpeg","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/4c50cb9b9e7df9cf59bb9169ab16b130~c5_720x720.jpeg","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/4c50cb9b9e7df9cf59bb9169ab16b130~c5_1080x1080.jpeg","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/7eb11500a6d04c6cacbc642817f64fe8_1597020076?x-expires=1597960800&x-signature=PldjASSzXWIFlryEoIS5d6G2luU%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/3e7da25e3bca41e0836008a7ed1e0d89_1597020075?x-expires=1597960800&x-signature=mcQN59OR873IPsYs6nFxGyhk3GY%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/c0f8cefc89714b8d9cc362b6af3be2f5_1597020076?x-expires=1597960800&x-signature=3FYqS%2BseR6pn85YHTNYHdMd%2FVAg%3D","https://www.tiktok.com/@juanpazurita/video/6859148960855051525","https://v16m.tiktokcdn.com/5d750d8e44c79b4fac9fa40bc0344242/5f3ef8e0/video/tos/useast2a/tos-useast2a-pve-0068/4c5a83d22bbe4dff8f9903d65e8a3f9b/?a=1233&br=5244&bt=2622&cr=0&cs=0&dr=0&ds=3&er=&l=202008182227440101890730174B5914E0&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=ang3dXhyZjc8djMzNDczM0ApZTdoODZlOzxoNzw3NmloN2dzZmBvbjNkYWxfLS1iMTZzczU0M14xYDA1LjI0LV80MDE6Yw%3D%3D&vl=&vr=","",960,540,17,350000,3224,1500000,1730,false,"[""@hannahstocking""]","[]"
"6858056704836357381","Beavis or Modric? 😂",1596765766,"66175309191921664","MS4wLjABAAAAorp-3LMUWWuDDnos0fg3AoZhJ12YBAFNlWuWzhB8I8Zv1dqOaux7sio6xrmsbP_d","juanpazurita","Juanpa Zurita ",true,"Si leíste esto, comenta un taco 🌮 en mi IG","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_1080x1080.jpeg","6842438011829897985","PYRO","Chester Young & Castion",false,"https://sf-tk-sg.ibytedtos.com/obj/tiktok-obj/d951a6367c3ddd1ac1e0c4e0dcfd990e.mp3","https://p16.tiktokcdn.com/aweme/100x100/tos-alisg-i-0000/8b6ebd516f714b2aa038ba3830774082.jpeg","https://p16.tiktokcdn.com/aweme/200x200/tos-alisg-i-0000/8b6ebd516f714b2aa038ba3830774082.jpeg","https://p16.tiktokcdn.com/aweme/720x720/tos-alisg-i-0000/8b6ebd516f714b2aa038ba3830774082.jpeg","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/30918efdb20e4014abc9aad0ca05b9e4_1596765768?x-expires=1597960800&x-signature=pVQEBoT5c43nvO7gsK6Is28FlB4%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/8bcfe781f3494f1aabf225d68033ae9f_1596765767?x-expires=1597960800&x-signature=80xEqtkPYD6uTldZ%2BA65SvSBMhM%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/4d3815899c594dac8a3bbbd1b5e3fb75_1596765767?x-expires=1597960800&x-signature=IjB63NpPzHbCxpxI1BUPms%2BvKzM%3D","https://www.tiktok.com/@juanpazurita/video/6858056704836357381","https://v16m.tiktokcdn.com/867b1e3bc286059e156b95ee2b5bd5f6/5f3ef8e0/video/tos/useast2a/tos-useast2a-pve-0068/21f44e252a244d0a8660480de8954830/?a=1233&br=2622&bt=1311&cr=0&cs=0&dr=0&ds=3&er=&l=202008182227440101890730174B5914E0&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=ajlsZ2lyNnhldjMzZjczM0ApZ2g6NzpoNDw2NzQ6ZTdmZmc2NmJmNGFtX2pfLS02MTZzczYwYTZfLmI1NTM0MmAyYjI6Yw%3D%3D&vl=&vr=","",960,540,9,450500,1611,2400000,1966,false,"[]","[]"
"6856848734840540421","Taguea a ese amigo 😂 @marioruiz",1596484509,"66175309191921664","MS4wLjABAAAAorp-3LMUWWuDDnos0fg3AoZhJ12YBAFNlWuWzhB8I8Zv1dqOaux7sio6xrmsbP_d","juanpazurita","Juanpa Zurita ",true,"Si leíste esto, comenta un taco 🌮 en mi IG","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_1080x1080.jpeg","6856848748195236613","sonido original","juanpazurita",true,"https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/6856848694772681478.mp3","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_100x100.jpeg","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_720x720.jpeg","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_1080x1080.jpeg","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/55de8751d0f04711ab0d04ed25473e0e?x-expires=1597960800&x-signature=spDSheOh0OC5rFmSolpeHH2RoNw%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/93d802cb7e514bbcb0c6b687c2937d59_1596484510?x-expires=1597960800&x-signature=zyRAjpOZsfR8pdrF7FCkUzd8Q9A%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/7710203425344708bc248319e2f6ac92_1596484511?x-expires=1597960800&x-signature=zgzjdq0R43UWZg1TrZumyZrFBYQ%3D","https://www.tiktok.com/@juanpazurita/video/6856848734840540421","https://v16m.tiktokcdn.com/1d2a62cc5cca9a11e220ce090c0b2e74/5f3ef8e0/video/tos/useast2a/tos-useast2a-pve-0068/8569e6623f0b48cfa4a7d5bb119e8d87/?a=1233&br=3318&bt=1659&cr=0&cs=0&dr=0&ds=3&er=&l=202008182227440101890730174B5914E0&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M3loO3JzPDw5djMzOTczM0ApZjY0PDdmOWU0NzU4ZDpkaGdeYmdvMmtramhfLS1fMTZzc2FeY2M0MjZeLzIuYy0zMi06Yw%3D%3D&vl=&vr=","",960,540,12,458800,2441,1700000,2561,false,"[""@marioruiz""]","[]"
"6856508633685986565","Cosas que solo pasan en cuarentena. Que opinan de las habilidades de @paumtzurita ?",1596405324,"66175309191921664","MS4wLjABAAAAorp-3LMUWWuDDnos0fg3AoZhJ12YBAFNlWuWzhB8I8Zv1dqOaux7sio6xrmsbP_d","juanpazurita","Juanpa Zurita ",true,"Si leíste esto, comenta un taco 🌮 en mi IG","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_1080x1080.jpeg","6856508648118635269","sonido original","juanpazurita",true,"https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/6856508637855140614.mp3","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_100x100.jpeg","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_720x720.jpeg","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_1080x1080.jpeg","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/9e7250d36e664b6185ad5109c0a30be4_1596405328?x-expires=1597960800&x-signature=45PKukdLjNCtgISlwZiAn0LcJ8Y%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/28fc855b53854386b896348bafd67795_1596405325?x-expires=1597960800&x-signature=hHDzzZiTjXUqKNpm%2BxekgR2NkPY%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/cb0836fb674d49879bf7031992675cb7_1596405325?x-expires=1597960800&x-signature=4K00Z0%2B3ol%2BuXy8lZMaMP2GixCw%3D","https://www.tiktok.com/@juanpazurita/video/6856508633685986565","https://v16m.tiktokcdn.com/a9c7c35ed8a4c747c4d70326dfa4b76f/5f3ef8e0/video/tos/useast2a/tos-useast2a-pve-0068/1e8822c19ccb41b6b6a4bf943860f54c/?a=1233&br=2872&bt=1436&cr=0&cs=0&dr=0&ds=3&er=&l=202008182227440101890730174B5914E0&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M29rbzY8aWVtdjMzNDczM0ApaDtnM2g7aGQ6NzVoZTgzN2dzZ3E2LmYxX2dfLS1gMTZzc18vYzE0NmM2NGA2Y18xNF46Yw%3D%3D&vl=&vr=","",960,540,59,518600,270,2000000,1140,false,"[""@paumtzurita""]","[]"
"6856091261854600454","When she says “it’ll only be 5 minutes” 🤦🏼‍♂️ TAG your GF! @spence @adamw @directedbystro @hannahstocking #mybff #nobodyneedstoknow",1596308145,"66175309191921664","MS4wLjABAAAAorp-3LMUWWuDDnos0fg3AoZhJ12YBAFNlWuWzhB8I8Zv1dqOaux7sio6xrmsbP_d","juanpazurita","Juanpa Zurita ",true,"Si leíste esto, comenta un taco 🌮 en mi IG","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_1080x1080.jpeg","6856091291160201990","original sound","juanpazurita",true,"https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/6856091254330067718.mp3","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_100x100.jpeg","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_720x720.jpeg","https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1647637284102149~c5_1080x1080.jpeg","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/e375fb748bf3435483217d166706446a_1596308152?x-expires=1597960800&x-signature=NEEqJIcZsdhHQaiLw7dvRWF28MY%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/daa091d494384d99bbb28a93f05e28c0_1596308147?x-expires=1597960800&x-signature=Eqol6LpSKfS2NpsEgsCuJuZbwSk%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/30c991b265004dec9fbf7fdc6cf60c85_1596308148?x-expires=1597960800&x-signature=Q8cFYiMaPgdOtrbODGtaWPUjlAI%3D","https://www.tiktok.com/@juanpazurita/video/6856091261854600454","https://v16m.tiktokcdn.com/74f7978940a7e1ff291cfa02bca398c3/5f3ef8e0/video/tos/useast2a/tos-useast2a-ve-0068c003/0c6de78d51e049179362040be92cb3a1/?a=1233&br=2246&bt=1123&cr=0&cs=0&dr=0&ds=3&er=&l=202008182227440101890730174B5914E0&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M2R3dXhyZjp1djMzNDczM0ApZ2U5Njc6Zzw8N2k0aDZnOGc0YWNvbjM1aWZfLS1iMTZzczQ1NmAzMzBhL2NeNS9hNF86Yw%3D%3D&vl=&vr=","",1024,576,57,660400,2609,2500000,4634,false,"[""@spence"",""@adamw"",""@directedbystro"",""@hannahstocking""]","[{""id"":""12679"",""name"":""mybff"",""title"":""Whether you’ve just met or been friends for years, introduce us to your best friends with #MyBFF."",""cover"":""""},{""id"":""549422"",""name"":""nobodyneedstoknow"",""title"":""Nobody needs to know, or do they?"",""cover"":""https://p16-va-default.akamaized.net/obj/musically-maliva-obj/8a74c35b6cefbbbafb71639da4c06333""}]"
